subject,predicate,object
Burn injury,classifies,"Corrosion of unspecified degree of right knee, sequela"
Burn injury,classifies,"Burn of second degree of left toe(s) (nail), subsequent encounter"
Burn injury,classifies,"Corrosion of unspecified degree of multiple sites of unspecified ankle and foot, sequela"
Burn injury,classifies,"Corrosion of unspecified degree of unspecified lower leg, initial encounter"
Burn injury,classifies,"Burn of third degree of left ankle, initial encounter"
Burn injury,classifies,"Burn of second degree of right ankle, sequela"
Burn injury,classifies,"Burn of second degree of right foot, sequela"
Burn injury,classifies,"Burn of third degree of right thigh, sequela"
Burn injury,classifies,"Burn of second degree of multiple sites of unspecified ankle and foot, subsequent encounter"
Burn injury,classifies,"Corrosion of second degree of multiple sites of right lower limb, except ankle and foot, subsequent encounter"
Burn injury,classifies,"Corrosion of third degree of unspecified lower leg, subsequent encounter"
Burn injury,classifies,"Corrosion of second degree of unspecified knee, sequela"
Burn injury,classifies,"Corrosion of second degree of left ankle and foot, subsequent encounter"
Burn injury,classifies,"Corrosion of first degree of unspecified site of unspecified lower limb, except ankle and foot, initial encounter"
Burn injury,classifies,"Corrosion of unspecified degree of multiple sites of right ankle and foot, initial encounter"
Burn injury,classifies,"Corrosion of second degree of right ankle, sequela"
Burn injury,classifies,"Corrosion of unspecified degree of left toe(s) (nail), initial encounter"
Burn injury,classifies,"Burn of third degree of unspecified lower leg, sequela"
Burn injury,classifies,"Corrosion of unspecified degree of right ankle, sequela"
Burn injury,classifies,"Burn of first degree of left foot, sequela"
Burn injury,classifies,"Corrosion of first degree of left lower leg, sequela"
Burn injury,classifies,"Burn of first degree of multiple sites of unspecified ankle and foot, sequela"
Burn injury,classifies,"Burn of first degree of multiple sites of left ankle and foot, initial encounter"
Burn injury,classifies,"Corrosion of third degree of unspecified site of unspecified lower limb, except ankle and foot, sequela"
Burn injury,classifies,"Burn of third degree of left lower leg, initial encounter"
Burn injury,classifies,"Corrosion of first degree of unspecified foot, sequela"
Burn injury,classifies,"Corrosion of unspecified degree of unspecified site of left lower limb, except ankle and foot, sequela"
Burn injury,classifies,"Corrosion of third degree of right foot, initial encounter"
Burn injury,classifies,"Burn of first degree of unspecified toe(s) (nail), initial encounter"
Burn injury,classifies,"Corrosion of third degree of left lower leg, initial encounter"
Burn injury,classifies,"Burn of third degree of left knee, subsequent encounter"
Burn injury,classifies,"Burn of third degree of left thigh, sequela"
Burn injury,classifies,"Corrosion of first degree of multiple sites of right lower limb, except ankle and foot, subsequent encounter"
Burn injury,classifies,"Corrosion of unspecified degree of unspecified lower leg, sequela"
Burn injury,classifies,"Corrosion of second degree of unspecified thigh, sequela"
Burn injury,classifies,"Corrosion of unspecified degree of left foot, sequela"
Burn injury,classifies,"Corrosion of second degree of left ankle, subsequent encounter"
Burn injury,classifies,"Corrosion of second degree of unspecified knee, initial encounter"
Burn injury,classifies,"Corrosion of unspecified degree of left ankle, initial encounter"
Burn injury,classifies,"Corrosion of third degree of right ankle, initial encounter"
Burn injury,classifies,"Corrosion of second degree of unspecified toe(s) (nail), sequela"
Burn injury,classifies,"Corrosion of unspecified degree of right foot, initial encounter"
Burn injury,classifies,"Burn of first degree of unspecified ankle, subsequent encounter"
Burn injury,classifies,"Corrosion of first degree of multiple sites of right ankle and foot, initial encounter"
Burn injury,classifies,"Burn of third degree of left knee, sequela"
Burn injury,classifies,"Corrosion of unspecified degree of multiple sites of left lower limb, except ankle and foot, sequela"
Burn injury,classifies,"Burn of third degree of unspecified knee, initial encounter"
Burn injury,classifies,"Corrosion of second degree of right lower leg, sequela"
Burn injury,classifies,"Corrosion of second degree of right foot, initial encounter"
Burn injury,classifies,"Burn of second degree of unspecified toe(s) (nail), sequela"
Burn injury,classifies,"Corrosion of third degree of multiple sites of right ankle and foot, subsequent encounter"
Burn injury,classifies,"Burn of first degree of right foot, subsequent encounter"
Burn injury,classifies,"Corrosion of second degree of multiple sites of unspecified lower limb, except ankle and foot, initial encounter"
Burn injury,classifies,"Burn of second degree of unspecified foot, initial encounter"
Burn injury,classifies,"Burn of unspecified degree of unspecified toe(s) (nail), sequela"
Burn injury,classifies,"Corrosion of first degree of multiple sites of right lower limb, except ankle and foot, sequela"
Burn injury,classifies,"Corrosion of unspecified degree of right lower leg, sequela"
Burn injury,classifies,"Corrosion of second degree of left ankle, initial encounter"
Burn injury,classifies,"Corrosion of third degree of unspecified thigh, sequela"
Burn injury,classifies,"Burn of third degree of multiple sites of left lower limb, except ankle and foot, initial encounter"
Burn injury,classifies,"Corrosion of unspecified degree of multiple sites of unspecified lower limb, except ankle and foot, sequela"
Burn injury,classifies,"Corrosion of second degree of unspecified site of left lower limb, except ankle and foot, sequela"
Burn injury,classifies,"Corrosion of first degree of multiple sites of unspecified ankle and foot, sequela"
Burn injury,classifies,"Corrosion of unspecified degree of multiple sites of left ankle and foot, subsequent encounter"
Burn injury,classifies,"Burn of unspecified degree of right toe(s) (nail), sequela"
Burn injury,classifies,"Burn of third degree of left foot, subsequent encounter"
Burn injury,classifies,"Burn of second degree of right ankle, subsequent encounter"
Burn injury,classifies,"Corrosion of third degree of right thigh, sequela"
Burn injury,classifies,"Corrosion of third degree of unspecified toe(s) (nail), initial encounter"
Burn injury,classifies,"Corrosion of third degree of left foot, initial encounter"
Burn injury,classifies,"Corrosion of second degree of unspecified foot, initial encounter"
Burn injury,classifies,"Corrosion of first degree of left foot, sequela"
Burn injury,classifies,"Corrosion of second degree of unspecified thigh, subsequent encounter"
Burn injury,classifies,"Corrosion of unspecified degree of unspecified ankle, subsequent encounter"
Burn injury,classifies,"Corrosion of unspecified degree of right toe(s) (nail), initial encounter"
Burn injury,classifies,"Burn of unspecified degree of left foot, initial encounter"
Burn injury,classifies,"Corrosion of second degree of unspecified knee, subsequent encounter"
Burn injury,classifies,"Corrosion of second degree of right ankle, initial encounter"
Burn injury,classifies,"Corrosion of second degree of left ankle and foot, initial encounter"
Burn injury,classifies,"Corrosion of second degree of unspecified foot, subsequent encounter"
Burn injury,classifies,"Corrosion of third degree of right toe(s) (nail), subsequent encounter"
Burn injury,classifies,"Corrosion of first degree of unspecified site of unspecified lower limb, except ankle and foot, sequela"
Burn injury,classifies,"Burn of third degree of right thigh, subsequent encounter"
Burn injury,classifies,"Burn of first degree of right ankle, sequela"
Burn injury,classifies,"Burn of third degree of unspecified foot, initial encounter"
Burn injury,classifies,"Corrosion of first degree of right foot, initial encounter"
Burn injury,classifies,"Burn of first degree of left toe(s) (nail), sequela"
Burn injury,classifies,"Corrosion of unspecified degree of unspecified site of unspecified lower limb, except ankle and foot, initial encounter"
Burn injury,classifies,"Corrosion of third degree of multiple sites of right ankle and foot, initial encounter"
Burn injury,classifies,"Corrosion of first degree of right foot, subsequent encounter"
Burn injury,classifies,"Corrosion of first degree of unspecified site of unspecified lower limb, except ankle and foot, subsequent encounter"
Burn injury,classifies,"Burn of unspecified degree of multiple sites of unspecified ankle and foot, sequela"
Burn injury,classifies,"Burn of third degree of unspecified ankle, subsequent encounter"
Burn injury,classifies,"Corrosion of unspecified degree of unspecified site of unspecified lower limb, except ankle and foot, subsequent encounter"
Burn injury,classifies,"Corrosion of unspecified degree of right thigh, subsequent encounter"
Burn injury,classifies,"Corrosion of first degree of left foot, subsequent encounter"
Burn injury,classifies,"Burn of third degree of left lower leg, sequela"
Burn injury,classifies,"Corrosion of first degree of right thigh, initial encounter"
Burn injury,classifies,"Corrosion of second degree of unspecified site of unspecified lower limb, except ankle and foot, initial encounter"
Burn injury,classifies,"Burn of third degree of multiple sites of unspecified lower limb, except ankle and foot, sequela"
Burn injury,classifies,"Corrosion of second degree of left toe(s) (nail), initial encounter"
Burn injury,classifies,"Corrosion of third degree of right toe(s) (nail), sequela"
Burn injury,classifies,"Burn of unspecified degree of multiple sites of right ankle and foot, sequela"
Burn injury,classifies,"Burn of third degree of right knee, initial encounter"
Burn injury,classifies,"Burn of unspecified degree of right toe(s) (nail), subsequent encounter"
Burn injury,classifies,"Corrosion of first degree of multiple sites of left ankle and foot, initial encounter"
