subject,predicate,object
Bone pain,disease_excludes_finding,Indolent multiple myeloma
Bone pain,disease_excludes_finding,Smoldering myeloma
Bone pain,evaluation_of,Bone pain:Find:Pt:^Patient:Ord:MDS
Bone pain,mapped_from,Other musculoskeletal disorder
Bone pain,mapped_from,Other specified disorders of bone
Bone pain,has_manifestation,"Gaucher Disease, Type 1"
Bone pain,has_manifestation,"Hypophosphatemic Rickets, X-Linked Dominant"
Bone pain,has_manifestation,"Hypophosphatemic Rickets, X-Linked Recessive"
Bone pain,has_manifestation,Hypophosphatemic Rickets And Hyperparathyroidism
Bone pain,has_manifestation,"HYPOPHOSPHATEMIC RICKETS WITH HYPERCALCIURIA, HEREDITARY"
Bone pain,has_manifestation,"HYPOCALCIURIC HYPERCALCEMIA, FAMILIAL, TYPE III"
Bone pain,has_manifestation,Dent disease 1
Bone pain,has_manifestation,PAGET DISEASE OF BONE 6
Bone pain,has_manifestation,"Necrotizing Encephalomyelopathy, Subacute, of Leigh, Adult"
Bone pain,has_manifestation,"Vitamin D Hydroxylation-Deficient Rickets, Type 1B"
Bone pain,has_manifestation,PAGET DISEASE OF BONE 3
Bone pain,has_manifestation,PAGET DISEASE OF BONE 4
Bone pain,has_manifestation,Nakajo syndrome
Bone pain,has_manifestation,"Primary hyperoxaluria, type I"
Bone pain,has_manifestation,"Vitamin D-dependent rickets, type 1"
Bone pain,has_manifestation,"Vitamin D-Dependent Rickets, Type 2A"
Bone pain,has_manifestation,Autosomal dominant hypophosphatemic rickets
Bone pain,has_manifestation,"PAGET DISEASE OF BONE 2, EARLY-ONSET"
Bone pain,has_member,Osteonecrosis (SMQ)
Sore eye,mapped_from,Eye pain
Sore eye,has_member,Glaucoma (SMQ)
Sore eye,classifies,Eye pain
Sore skin,possibly_equivalent_to,(Skin and subcutaneous tissue disease NOS) or (sore skin)
Sore Throat,subset_includes_concept,Patient Problem Codes FDA CDRH
Sore Throat,subset_includes_concept,FDA Center For Devices and Radiological Health Terminology
Sore Throat,inverse_isa,Finding of head and neck region
Sore Throat,inverse_isa,Throat symptom
Sore Throat,inverse_isa,disorder of throat
Sore Throat,mapped_from,Common Cold
Sore Throat,mapped_from,Pharyngitis
Sore Throat,mapped_from,Acute pharyngitis
Sore Throat,mapped_from,Other diseases of pharynx
Sore Throat,mapped_from,Throat symptom/complaint
Sore Throat,mapped_from,Other respiratory system diseases
Sore Throat,cdrh_parent_of,Patient Problem Codes FDA CDRH
Sore Throat,possibly_equivalent_to,Throat symptoms (& sore throat symptom)
Sore Throat,possibly_equivalent_to,Pharyngitis
Sore Throat,possibly_equivalent_to,Throat: [acute pharyngitis] or [sore NOS (& viral)] or [infection]
Sore Throat,possibly_equivalent_to,Throat: [acute pharyngitis] or [infection NOS] or [sore]
Sore Throat,has_associated_finding,Has a sore throat
Sore Throat,has_associated_finding,No sore throat
Sore Throat,has_member,"Oropharyngeal conditions (excl neoplasms, infections and allergies) (SMQ)"
Sore Throat,classifies,Oropharyngeal discomfort
Sore Throat,classifies,Other upper respiratory disease
Sore Throat,classifies,Oropharyngeal pain
Sore Throat,related_to,Tonsillitis
Sore Throat,related_to,disorder of throat
Sore Throat,used_for,Pharyngitis
Sore to touch,inverse_isa,Physical findings
Sore to touch,inverse_isa,Pain
Sore to touch,has_definitional_manifestation,tender foliate papillae of tongue
Sore to touch,has_definitional_manifestation,tender filiform papillae of tongue
Sore to touch,has_definitional_manifestation,tender fungiform papillae of tongue
Sore to touch,has_definitional_manifestation,tender circumvallate papillae of tongue
Sore to touch,associated_with,solitary tender mass of breast with fixation
Sore to touch,associated_with,puncture of back of head with surrounding tenderness
Sore to touch,associated_with,iv catheter site tender
Sore to touch,associated_with,"enlarged, tender axillary lymph nodes bilaterally"
Sore to touch,associated_with,"enlarged, tender right epitrochlear lymph node"
Sore to touch,associated_with,puncture of right shoulder with surrounding tenderness
Sore to touch,associated_with,puncture of right mid back with tenderness
Sore to touch,associated_with,puncture of right elbow with surrounding tenderness
Sore to touch,associated_with,puncture of right thigh with surrounding tenderness
Sore to touch,associated_with,"enlarged, tender left axillary lymph node"
Sore to touch,associated_with,puncture of right hip with surrounding tenderness
Sore to touch,associated_with,puncture of right hand with surrounding tenderness
Sore to touch,associated_with,tenderness of torus tubarius
Sore to touch,associated_with,"enlarged, tender femoral lymph nodes bilaterally"
Sore to touch,associated_with,vagino-perineal fistula surrounding tissue tender
Sore to touch,associated_with,tender lesion of buccal mucosa
Sore to touch,associated_with,puncture of left lower back with surrounding tenderness
Sore to touch,associated_with,puncture of face with surrounding tenderness
Sore to touch,associated_with,puncture of right lower back with surrounding tenderness
Sore to touch,associated_with,tender mass of left shoulder
Sore to touch,associated_with,puncture of scalp with surrounding tenderness
Sore to touch,associated_with,puncture of right wrist with surrounding tenderness
Sore to touch,associated_with,tenderness at stump of foot amputation
Sore to touch,associated_with,puncture of right upper paraspinal region with tenderness
Sore to touch,associated_with,puncture of left mid back with surrounding tenderness
Sore to touch,associated_with,puncture of right upper back with surrounding tenderness
Sore to touch,associated_with,"enlarged, tender right femoral lymph node"
Sore to touch,associated_with,tenderness of left torus tubarius
Sore to touch,associated_with,puncture of right forearm with surrounding tenderness
Sore to touch,associated_with,tender mass of right shoulder
Sore to touch,associated_with,tenderness of buccal mucosa
Sore to touch,associated_with,puncture of right ear with surrounding tenderness
Sore to touch,associated_with,puncture of right mid paraspinal region with surrounding tenderness
Sore to touch,associated_with,puncture of right foot with surrounding tenderness
Sore to touch,associated_with,abdomen hernia epigastric tender
Sore to touch,associated_with,"enlarged, tender epitrochlear lymph nodes bilaterally"
Sore to touch,associated_with,shoulder mass tender bilateral (___cm)
Sore to touch,associated_with,puncture of anus with tenderness
Sore to touch,associated_with,puncture of finger with surrounding tenderness
Sore to touch,associated_with,puncture of right knee with surrounding tenderness
Sore to touch,associated_with,puncture of right side of neck with surrounding tenderness
Sore to touch,associated_with,puncture of left upper back with surrounding tenderness
Sore to touch,associated_with,puncture of right buttock with surrounding tenderness
Sore to touch,associated_with,puncture of right lower paraspinal region with surrounding tenderness
Sore to touch,associated_with,tenderness of right torus tubarius
Sore to touch,associated_with,puncture of abdominal wall with surrounding tenderness
Sore to touch,associated_with,puncture of right lower leg with surrounding tenderness
Sore to touch,associated_with,tenderness of torus tubarius on both sides
Sore to touch,associated_with,puncture of right arm with surrounding tenderness
Sore to touch,associated_with,tender mass of shoulder
Sore to touch,associated_with,skenes gland tenderness
Sore to touch,associated_with,puncture of forehead with surrounding tenderness
Sore to touch,associated_with,"enlarged, tender left epitrochlear lymph node"
Sore to touch,associated_with,puncture of anterior neck with surrounding tenderness
Sore to touch,associated_with,puncture of right ankle with surrounding tenderness
Sore to touch,associated_with,puncture of right temporomandibular joint with surrounding tenderness
Sore to touch,associated_with,"enlarged, tender left femoral lymph node"
Sore to touch,associated_with,puncture of right pelvic region with surrounding tenderness
Sore to touch,associated_with,puncture of sternum with surrounding tenderness
Sore to touch,associated_with,"enlarged, tender left cervical lymph node"
Sore to touch,associated_with,tender mass of buccal mucosa
Sore to touch,associated_with,puncture of right anterior chest with tenderness
Sore to touch,associated_with,puncture of left hand with surrounding tenderness
Sore to touch,associated_with,puncture of top of head with surrounding tenderness
Sore to touch,associated_with,puncture of left lateral chest with tenderness
Sore to touch,associated_with,multiple tender nodules of thyroid
Sore to touch,associated_with,tender mass of left hand
Sore to touch,associated_with,"enlarged, tender postauricular lymph nodes bilaterally"
Sore to touch,associated_with,"enlarged, tender suboccipital lymph nodes bilaterally"
Sore to touch,associated_with,tender lesion of larynx
Sore to touch,associated_with,puncture of left thigh with surrounding tenderness
Sore to touch,associated_with,"enlarged, tender supraclavicular lymph nodes bilaterally"
Sore to touch,associated_with,"enlarged, tender right inguinal lymph node"
Sore to touch,associated_with,"enlarged, tender preauricular lymph nodes bilaterally"
Sore to touch,associated_with,puncture of temple with surrounding tenderness
Sore to touch,associated_with,"enlarged, tender right cervical lymph node"
Sore to touch,associated_with,tender mass of toe
Sore to touch,associated_with,"enlarged, tender submental lymph node"
Sore to touch,associated_with,"enlarged, tender left submandibular lymph node"
Sore to touch,associated_with,puncture of perineum with tenderness
Sore to touch,associated_with,solitary tender mass of breast
Sore to touch,associated_with,"enlarged, tender popliteal lymph nodes bilaterally"
Sore to touch,associated_with,tender mass of toe of right foot
Sore to touch,associated_with,"enlarged, tender left inguinal lymph node"
Sore to touch,associated_with,puncture of posterior neck with surrounding tenderness
Sore to touch,associated_with,tender swelling of parotid gland
Sore to touch,associated_with,tenderness at stump wound of left ankle amputation
Sore to touch,associated_with,tender swelling of left parotid gland
Sore to touch,associated_with,"enlarged, tender left suboccipital lymph node"
Sore to touch,associated_with,tender mass of toe of left foot
Sore to touch,associated_with,tender lesion of pharynx
Sore to touch,associated_with,puncture of left arm with surrounding tenderness
Sore to touch,associated_with,tender mass of foot
Sore to touch,associated_with,puncture of left lower leg with surrounding tenderness
Sore to touch,associated_with,puncture of left hip with surrounding tenderness
Sore to touch,associated_with,puncture of left temporomandibular joint with surrounding tenderness
Sore to touch,associated_with,"enlarged, tender right suboccipital lymph node"
Sore to touch,associated_with,puncture of left ankle with surrounding tenderness
Sore to touch,associated_with,puncture of toe with surrounding tenderness
Sore to touch,associated_with,puncture of left forearm with surrounding tenderness
Sore to touch,associated_with,puncture of left wrist with surrounding tenderness
Sore to touch,associated_with,tender mass of right hand
Sore to touch,associated_with,puncture of left ear with surrounding tenderness
Sore to touch,associated_with,tender umbilical hernia
Sore to touch,associated_with,puncture of left anterior chest with surrounding tenderness
Sore to touch,associated_with,bartholins gland tenderness
Sore to touch,associated_with,"enlarged, tender left preauricular lymph node"
Sore to touch,associated_with,puncture of left foot with surrounding tenderness
Sore to touch,associated_with,tender mass of hand
Sore to touch,associated_with,tenderness at stump wound of right ankle amputation
Sore to touch,associated_with,puncture of left upper paraspinal region with tenderness
Sore to touch,associated_with,puncture with surrounding tenderness
Sore to touch,associated_with,single tender nodule of thyroid
Sore to touch,associated_with,puncture of left lower paraspinal region with tenderness
Sore to touch,associated_with,"enlarged, tender right preauricular lymph node"
Sore to touch,associated_with,"enlarged, tender left postauricular lymph node"
Sore to touch,associated_with,"enlarged, tender right axillary lymph node"
Sore to touch,associated_with,"enlarged, tender submandibular lymph nodes bilaterally"
Sore to touch,associated_with,"enlarged, tender right popliteal lymph node"
Sore to touch,associated_with,"enlarged, tender right postauricular lymph node"
Sore to touch,associated_with,"enlarged, tender left popliteal lymph node"
Sore to touch,associated_with,puncture of left shoulder with surrounding tenderness
Sore to touch,associated_with,puncture of left side of neck with surrounding tenderness
Sore to touch,associated_with,"enlarged, tender right supraclavicular lymph node"
Sore to touch,associated_with,puncture of genitalia with tenderness
Sore to touch,associated_with,puncture of right lateral chest with tenderness
Sore to touch,associated_with,tender swelling of right parotid gland
Sore to touch,associated_with,"enlarged, tender right submandibular lymph node"
Sore to touch,associated_with,"enlarged, tender left supraclavicular lymph node"
Sore to touch,associated_with,puncture of left elbow with surrounding tenderness
Sore to touch,associated_with,puncture of left pelvic region with surrounding tenderness
Sore to touch,associated_with,puncture of left buttock with surrounding tenderness
Sore to touch,associated_with,tender swelling of both parotid glands
Sore to touch,associated_with,puncture of left knee with surrounding tenderness
Sore to touch,associated_with,"enlarged, tender cervical lymph nodes bilaterally"
Sore to touch,associated_with,tender femoral hernia
Sore to touch,associated_with,"enlarged, tender inguinal lymph nodes bilaterally"
Sore to touch,has_associated_finding,Tenderness absent
Pain in spine,inverse_isa,Back Pain
Pain in spine,has_member,Osteonecrosis (SMQ)
Pain in spine,has_member,Arthritis (SMQ)
Stabbing pain,inverse_isa,Pain
Stabbing pain,inverse_isa,Pain character
Stabbing pain,associated_with,knifelike flank pain
Stable angina,subset_includes_concept,CDISC SDTM Terminology
Stable angina,subset_includes_concept,CDISC SDTM Acute Coronary Syndrome Presentation Category Terminology
Stable angina,subset_includes_concept,CDISC SDTM Coronary Artery Disease Presentation Terminology
Stable angina,subset_includes_concept,Clinical Data Interchange Standards Consortium Terminology
Stable angina,inverse_isa,Angina Pectoris
Stable angina,has_member,Other ischaemic heart disease (SMQ)
Stable angina,classifies,Angina Pectoris
First degree burn,subset_includes_concept,Pediatric Terminology
First degree burn,subset_includes_concept,FDA Center For Devices and Radiological Health Terminology
First degree burn,subset_includes_concept,Pediatric Adverse Events Terminology
First degree burn,subset_includes_concept,Patient Problem Codes FDA CDRH
First degree burn,inverse_isa,Burn injury
First degree burn,nichd_parent_of,Burn injury
First degree burn,cdrh_parent_of,Burn injury
First degree burn,has_member,Accidents and injuries (SMQ)
First degree burn,classifies,Burn injury
First degree burn,classifies,Thermal burn
Suprapubic pain,inverse_isa,Site of abdominal pain
Suprapubic pain,has_member,Gastrointestinal nonspecific symptoms and therapeutic procedures (SMQ)
Suprapubic pain,has_member,Retroperitoneal fibrosis (SMQ)
Suprapubic pain,classifies,Lower abdominal pain
Tenalgia,has_member,Tendinopathies and ligament disorders (SMQ)
Tension Headache,subset_includes_concept,Pediatric Terminology
Tension Headache,subset_includes_concept,Pediatric Adverse Events Terminology
Tension Headache,inverse_isa,Headache
Tension Headache,inverse_isa,Headache Disorders
Tension Headache,nichd_parent_of,Headache
Tension Headache,possibly_equivalent_to,Headache: [muscular] or [tension]
Tension Headache,classifies,Other anxiety; somatoform; dissociative; and personality disorders
Tension Headache,classifies,Anxiety; somatoform; dissociative; and personality disorders
Tension Headache,used_for,Muscular headache
Tension Headache,primary_mapped_from,Chronic post-traumatic headache
Pain in testicle,inverse_isa,Pain
Pain in testicle,inverse_isa,testicular symptoms
Pain in testicle,mapped_from,Other specified disorders of male genital organs
Pain in testicle,mapped_from,Pain in testis/scrotum
Pain in testicle,possibly_equivalent_to,(Pain in testis) or (other male genital disorders NOS)
Throbbing Headache,inverse_isa,Headache character - finding
Throbbing Headache,classifies,Headache
Painful teething,classifies,Teething syndrome
Trigeminal Neuralgia,inverse_isa,Abnormality of the fifth cranial nerve
Trigeminal Neuralgia,inverse_isa,"cerebellar, brainstem and cranial nerve disorders"
Trigeminal Neuralgia,has_manifestation,Facial Hemiatrophy
Trigeminal Neuralgia,has_associated_finding,Family history of trigeminal neuralgia
Trigeminal Neuralgia,has_associated_finding,H/O: trigeminal neuralgia
Trigeminal Neuralgia,has_member,Neurological Disorders (PsycINFO Subcluster Term)
Trigeminal Neuralgia,has_member,Demyelination (SMQ)
Trigeminal Neuralgia,has_member,Physical & Psychosomatic Disorders (PsycINFO Subcluster Term)
Trigeminal Neuralgia,classifies,Other disorders of nervous system
Trigeminal Neuralgia,classifies,Peripheral Neuropathy
Trigeminal Neuralgia,related_to,Jaw injury
Trigeminal Neuralgia,related_to,Pain
Trigeminal Neuralgia,related_to,Peripheral Neuropathy
Trigeminal Neuralgia,related_to,Facial Injuries and Disorders
Trigeminal Neuralgia,related_to,nervous system disorder
Vaginospasm,inverse_isa,Female Reproductive System Finding
Vaginospasm,inverse_isa,Female sexual dysfunction
Vaginospasm,inverse_isa,gynecologic pain
Vaginospasm,inverse_isa,Genitourinary Signs and Symptoms
Vaginospasm,mapped_from,Painful intercourse female
Vaginospasm,possibly_equivalent_to,Vaginismus due to non-psychogenic cause
Vaginospasm,classifies,Genito-pelvic pain/penetration disorder
Vaginospasm,classifies,Female genital pain and other symptoms
Vaginospasm,classifies,Genital disease female other
Vaginospasm,classifies,Female Genital Diseases
Visual Analog Pain Scale,inverse_isa,Pain Assessment Tool
Vulvodynia,inverse_isa,Pain
Vulvodynia,inverse_isa,gynecologic pain
Vulvodynia,inverse_isa,vulvar itching or burning
Vulvodynia,inverse_isa,Female genital organ symptoms
Vulvodynia,classifies,Vulvovaginal pain
Vulvodynia,classifies,Female Genital Diseases
Vulvodynia,classifies,Genital disease female other
